date,apr
2022-04-16T00:00:00Z,0.0485142053938101
2022-04-17T00:00:00Z,0.0485215020652466
2022-04-18T00:00:00Z,0.0484077204628044
2022-04-19T00:00:00Z,0.0483264545444833
2022-04-20T00:00:00Z,0.0483259880112404
2022-04-21T00:00:00Z,0.0480952602817427
2022-04-22T00:00:00Z,0.0477617136185799
2022-04-23T00:00:00Z,0.0479956533300643
2022-04-24T00:00:00Z,0.0479437406316485
2022-04-25T00:00:00Z,0.0477414836111792
2022-04-26T00:00:00Z,0.0474931310449063
2022-04-27T00:00:00Z,0.0474180480970475
2022-04-28T00:00:00Z,0.0475017876765733
2022-04-29T00:00:00Z,0.0475346409428424
2022-04-30T00:00:00Z,0.0474048280699712
2022-05-01T00:00:00Z,0.0471340352225864
2022-05-02T00:00:00Z,0.0466261232123481
2022-05-03T00:00:00Z,0.0470857532855954
2022-05-04T00:00:00Z,0.0469715468834937
2022-05-05T00:00:00Z,0.0470150034349794
2022-05-06T00:00:00Z,0.0465168316586411
2022-05-07T00:00:00Z,0.0467518154168384
2022-05-08T00:00:00Z,0.0468859852851982
2022-05-09T00:00:00Z,0.0467898782214219
2022-05-10T00:00:00Z,0.0466009563704204
2022-05-11T00:00:00Z,0.0468015756235036
2022-05-12T00:00:00Z,0.0465389824069401
2022-05-13T00:00:00Z,0.0463036130952076
2022-05-14T00:00:00Z,0.0465518768927790
2022-05-15T00:00:00Z,0.0462927945224716
2022-05-16T00:00:00Z,0.0463979616900749
2022-05-17T00:00:00Z,0.0462830787124640
2022-05-18T00:00:00Z,0.0460976149300780
2022-05-19T00:00:00Z,0.0456363095720313
2022-05-20T00:00:00Z,0.0457824386773701
2022-05-21T00:00:00Z,0.0460123680691455
2022-05-22T00:00:00Z,0.0445120020726249
2022-05-23T00:00:00Z,0.0460676073381526
2022-05-24T00:00:00Z,0.0458381738094735
2022-05-25T00:00:00Z,0.0458086293641483
2022-05-26T00:00:00Z,0.0455750709889520
2022-05-27T00:00:00Z,0.0456795759031340
2022-05-28T00:00:00Z,0.0455623787742312
2022-05-29T00:00:00Z,0.0454739476498567
2022-05-30T00:00:00Z,0.0454516958221636
2022-05-31T00:00:00Z,0.0454647637144110
2022-06-01T00:00:00Z,0.0453532997291207
2022-06-02T00:00:00Z,0.0454673770429418
2022-06-03T00:00:00Z,0.0454575991503616
2022-06-04T00:00:00Z,0.0451184200593539
2022-06-05T00:00:00Z,0.0452508392245673
2022-06-06T00:00:00Z,0.0453540616009622
2022-06-07T00:00:00Z,0.0453299396316226
2022-06-08T00:00:00Z,0.0453119054043815
2022-06-09T00:00:00Z,0.0452795043309660
2022-06-10T00:00:00Z,0.0453070616049188
2022-06-11T00:00:00Z,0.0453273680319437
2022-06-12T00:00:00Z,0.0451028605044943
2022-06-13T00:00:00Z,0.0450491441857697
2022-06-14T00:00:00Z,0.0451814166043837
2022-06-15T00:00:00Z,0.0449193813001886
2022-06-16T00:00:00Z,0.0448875323905721
2022-06-17T00:00:00Z,0.0449914202345244
2022-06-18T00:00:00Z,0.0445796540894726
2022-06-19T00:00:00Z,0.0450254312580147
2022-06-20T00:00:00Z,0.0450446557298568
2022-06-21T00:00:00Z,0.0450505636967647
2022-06-22T00:00:00Z,0.0448865787313961
2022-06-23T00:00:00Z,0.0450515835353316
2022-06-24T00:00:00Z,0.0449558041273732
2022-06-25T00:00:00Z,0.0450045930454077
2022-06-26T00:00:00Z,0.0449178578120034
2022-06-27T00:00:00Z,0.0449528338658588
2022-06-28T00:00:00Z,0.0449844319063595
2022-06-29T00:00:00Z,0.0450185772081120
2022-06-30T00:00:00Z,0.0448963489331210
2022-07-01T00:00:00Z,0.0448056812688614
2022-07-02T00:00:00Z,0.0448412293223832
2022-07-03T00:00:00Z,0.0448847946285302
2022-07-04T00:00:00Z,0.0449440662957790
2022-07-05T00:00:00Z,0.0448420652430361
